id_velov,year,month,day,hour,minute,bikes,bike_stands,departure30min,arrival30min
velov-5016,2021,12,17,0,0,9,4,0,0
velov-5016,2021,12,17,0,0,9,4,0,0
velov-5016,2021,12,17,0,30,9,4,0,0
velov-5016,2021,12,17,1,0,9,4,0,0
velov-5016,2021,12,17,1,30,9,4,0,0
velov-5016,2021,12,17,2,0,9,4,0,0
velov-5016,2021,12,17,2,30,9,4,0,0
velov-5016,2021,12,17,3,0,9,4,0,0
velov-5016,2021,12,17,3,30,9,4,0,0
velov-5016,2021,12,17,4,0,9,4,0,0
velov-5016,2021,12,17,4,30,9,4,0,0
velov-5016,2021,12,17,5,0,9,4,0,0
velov-5016,2021,12,17,5,30,9,4,0,0
velov-5016,2021,12,17,6,0,9,4,0,0
velov-5016,2021,12,17,6,30,9,4,0,0
velov-5016,2021,12,17,7,0,8,5,1,1
velov-5016,2021,12,17,7,30,9,4,1,2
velov-5016,2021,12,17,8,0,7,6,2,0
velov-5016,2021,12,17,8,30,7,6,1,1
velov-5016,2021,12,17,9,0,7,6,0,0
velov-5016,2021,12,17,9,30,7,6,0,0
velov-5016,2021,12,17,10,0,5,8,2,0
velov-5016,2021,12,17,10,30,5,8,0,0
velov-5016,2021,12,17,11,0,5,8,0,0
velov-5016,2021,12,17,11,30,4,9,1,1
velov-5016,2021,12,17,12,0,4,9,0,0
velov-5016,2021,12,17,12,30,4,9,1,1
velov-5016,2021,12,17,13,0,4,9,0,0
velov-5016,2021,12,17,13,30,4,9,0,0
velov-5016,2021,12,17,14,0,4,9,0,0
velov-5016,2021,12,17,14,30,4,9,0,0
velov-5016,2021,12,17,15,0,4,9,0,0
velov-5016,2021,12,17,15,30,4,9,0,0
velov-5016,2021,12,17,16,0,3,10,1,0
velov-5016,2021,12,17,16,30,3,10,0,0
velov-5016,2021,12,17,17,0,2,11,1,0
velov-5016,2021,12,17,17,30,0,13,2,0
velov-5016,2021,12,17,18,0,0,13,0,0
velov-5016,2021,12,17,18,30,0,13,0,0
velov-5016,2021,12,17,19,0,0,13,0,0
velov-5016,2021,12,17,19,30,1,12,0,1
velov-5016,2021,12,17,20,0,1,12,0,0
velov-5016,2021,12,17,20,30,1,12,0,0
velov-5016,2021,12,17,21,0,1,12,0,0
velov-5016,2021,12,17,21,30,1,12,0,0
velov-5016,2021,12,17,22,0,0,13,0,0
velov-5016,2021,12,17,22,30,0,13,0,0
velov-5016,2021,12,17,23,0,0,13,0,0
velov-5016,2021,12,17,23,30,0,13,0,0
velov-5016,2021,12,18,0,0,0,13,0,0
velov-5016,2021,12,18,0,0,0,13,0,0
velov-5016,2021,12,18,0,30,0,13,0,0
velov-5016,2021,12,18,1,0,0,13,0,0
velov-5016,2021,12,18,1,30,0,13,0,0
velov-5016,2021,12,18,2,0,0,13,0,0
velov-5016,2021,12,18,2,30,0,13,0,0
velov-5016,2021,12,18,3,0,0,13,0,0
velov-5016,2021,12,18,3,30,0,13,0,0
velov-5016,2021,12,18,4,0,0,13,0,0
velov-5016,2021,12,18,4,30,0,13,0,0
velov-5016,2021,12,18,5,0,0,13,0,0
velov-5016,2021,12,18,5,30,0,13,0,0
velov-5016,2021,12,18,6,0,0,13,0,0
velov-5016,2021,12,18,6,30,0,13,0,0
velov-5016,2021,12,18,7,0,0,13,0,0
velov-5016,2021,12,18,7,30,0,13,0,0
velov-5016,2021,12,18,8,0,0,13,0,0
velov-5016,2021,12,18,8,30,0,13,0,0
velov-5016,2021,12,18,9,0,0,13,0,0
velov-5016,2021,12,18,9,30,0,13,0,0
velov-5016,2021,12,18,10,0,0,13,1,1
velov-5016,2021,12,18,10,30,0,13,0,0
velov-5016,2021,12,18,11,0,4,9,1,5
velov-5016,2021,12,18,11,30,3,10,1,0
velov-5016,2021,12,18,12,0,3,10,0,0
velov-5016,2021,12,18,12,30,2,11,2,1
velov-5016,2021,12,18,13,0,2,11,0,0
velov-5016,2021,12,18,13,30,2,11,0,0
velov-5016,2021,12,18,14,0,2,11,0,0
velov-5016,2021,12,18,14,30,2,11,0,0
velov-5016,2021,12,18,15,0,2,11,0,0
velov-5016,2021,12,18,15,30,2,11,0,0
velov-5016,2021,12,18,16,0,2,11,0,0
velov-5016,2021,12,18,16,30,2,11,0,0
velov-5016,2021,12,18,17,0,2,11,0,0
velov-5016,2021,12,18,17,30,1,12,1,0
velov-5016,2021,12,18,18,0,1,12,0,0
velov-5016,2021,12,18,18,30,1,12,0,0
velov-5016,2021,12,18,19,0,0,13,1,0
velov-5016,2021,12,18,19,30,0,13,0,0
velov-5016,2021,12,18,20,0,0,13,0,0
velov-5016,2021,12,18,20,30,0,13,0,0
velov-5016,2021,12,18,21,0,0,13,0,0
velov-5016,2021,12,18,21,30,0,13,0,0
velov-5016,2021,12,18,22,0,0,13,0,0
velov-5016,2021,12,18,22,30,0,13,0,0
velov-5016,2021,12,18,23,0,0,13,0,0
velov-5016,2021,12,18,23,30,0,13,0,0
velov-5016,2021,12,19,0,0,0,13,0,0
velov-5016,2021,12,19,0,0,0,13,0,0
velov-5016,2021,12,19,0,30,0,13,0,0
velov-5016,2021,12,19,1,0,0,13,0,0
velov-5016,2021,12,19,1,30,0,13,0,0
velov-5016,2021,12,19,2,0,0,13,0,0
velov-5016,2021,12,19,2,30,0,13,0,0
velov-5016,2021,12,19,3,0,0,13,0,0
velov-5016,2021,12,19,3,30,0,13,0,0
velov-5016,2021,12,19,4,0,0,13,0,0
velov-5016,2021,12,19,4,30,0,13,0,0
velov-5016,2021,12,19,5,0,0,13,0,0
velov-5016,2021,12,19,5,30,0,13,0,0
velov-5016,2021,12,19,6,0,0,13,0,0
velov-5016,2021,12,19,6,30,0,13,0,0
velov-5016,2021,12,19,7,0,0,13,0,0
velov-5016,2021,12,19,7,30,0,13,0,0
velov-5016,2021,12,19,8,0,0,13,0,0
velov-5016,2021,12,19,8,30,0,13,0,0
velov-5016,2021,12,19,9,0,0,13,0,0
velov-5016,2021,12,19,9,30,0,13,0,0
velov-5016,2021,12,19,10,0,0,13,0,0
velov-5016,2021,12,19,10,30,3,10,1,4
velov-5016,2021,12,19,11,0,3,10,0,0
velov-5016,2021,12,19,11,30,3,10,0,0
velov-5016,2021,12,19,12,0,3,10,0,0
velov-5016,2021,12,19,12,30,3,10,0,0
velov-5016,2021,12,19,13,0,3,10,0,0
velov-5016,2021,12,19,13,30,3,10,0,0
velov-5016,2021,12,19,14,0,3,10,0,0
velov-5016,2021,12,19,14,30,3,10,0,0
velov-5016,2021,12,19,15,0,3,10,0,0
velov-5016,2021,12,19,15,30,2,11,0,0
velov-5016,2021,12,19,16,0,2,11,0,0
velov-5016,2021,12,19,16,30,1,12,1,0
velov-5016,2021,12,19,17,0,1,12,0,0
velov-5016,2021,12,19,17,30,1,12,0,0
velov-5016,2021,12,19,18,0,1,12,0,0
velov-5016,2021,12,19,18,30,1,12,0,0
velov-5016,2021,12,19,19,0,1,12,0,0
velov-5016,2021,12,19,19,30,1,12,0,0
velov-5016,2021,12,19,20,0,1,12,0,0
velov-5016,2021,12,19,20,30,0,13,1,0
velov-5016,2021,12,19,21,0,0,13,0,0
velov-5016,2021,12,19,21,30,0,13,0,0
velov-5016,2021,12,19,22,0,0,13,0,0
velov-5016,2021,12,19,22,30,0,13,0,0
velov-5016,2021,12,19,23,0,0,13,0,0
velov-5016,2021,12,19,23,30,0,13,0,0
velov-5016,2021,12,20,0,0,0,13,0,0
velov-5016,2021,12,20,0,0,0,13,0,0
velov-5016,2021,12,20,0,30,0,13,0,0
velov-5016,2021,12,20,1,0,0,13,0,0
velov-5016,2021,12,20,1,30,0,13,0,0
velov-5016,2021,12,20,2,0,0,13,0,0
velov-5016,2021,12,20,2,30,0,13,0,0
velov-5016,2021,12,20,3,0,0,13,0,0
velov-5016,2021,12,20,3,30,0,13,0,0
velov-5016,2021,12,20,4,0,0,13,0,0
velov-5016,2021,12,20,4,30,0,13,0,0
velov-5016,2021,12,20,5,0,0,13,0,0
velov-5016,2021,12,20,5,30,0,13,0,0
velov-5016,2021,12,20,6,0,0,13,0,0
velov-5016,2021,12,20,6,30,7,6,0,0
velov-5016,2021,12,20,7,0,7,6,0,0
velov-5016,2021,12,20,7,30,7,6,0,0
velov-5016,2021,12,20,8,0,5,8,2,0
velov-5016,2021,12,20,8,30,6,7,0,0
velov-5016,2021,12,20,9,0,6,7,0,0
velov-5016,2021,12,20,9,30,5,8,0,0
velov-5016,2021,12,20,10,0,5,8,0,0
velov-5016,2021,12,20,10,30,4,9,1,0
velov-5016,2021,12,20,11,0,4,9,0,0
velov-5016,2021,12,20,11,30,4,9,0,0
velov-5016,2021,12,20,12,0,1,12,3,0
velov-5016,2021,12,20,12,30,0,13,1,0
velov-5016,2021,12,20,13,0,1,12,0,1
velov-5016,2021,12,20,13,30,0,13,1,0
velov-5016,2021,12,20,14,0,1,12,0,1
velov-5016,2021,12,20,14,30,1,12,0,0
velov-5016,2021,12,20,15,0,0,13,1,0
velov-5016,2021,12,20,15,30,9,4,0,9
velov-5016,2021,12,20,16,0,10,3,0,1
velov-5016,2021,12,20,16,30,11,2,0,1
velov-5016,2021,12,20,17,0,9,4,2,0
velov-5016,2021,12,20,17,30,9,4,0,0
velov-5016,2021,12,20,18,0,8,5,1,0
velov-5016,2021,12,20,18,30,8,5,0,0
velov-5016,2021,12,20,19,0,7,6,1,0
velov-5016,2021,12,20,19,30,8,5,0,1
velov-5016,2021,12,20,20,0,8,5,0,0
velov-5016,2021,12,20,20,30,8,5,0,0
velov-5016,2021,12,20,21,0,8,5,0,0
velov-5016,2021,12,20,21,30,8,5,0,0
velov-5016,2021,12,20,22,0,8,5,0,0
velov-5016,2021,12,20,22,30,8,5,0,0
velov-5016,2021,12,20,23,0,8,5,0,0
velov-5016,2021,12,20,23,30,8,5,0,0
velov-5016,2021,12,21,0,0,8,5,0,0
velov-5016,2021,12,21,0,0,8,5,0,0
velov-5016,2021,12,21,0,30,7,6,1,0
velov-5016,2021,12,21,1,0,7,6,0,0
velov-5016,2021,12,21,1,30,7,6,0,0
velov-5016,2021,12,21,2,0,7,6,0,0
velov-5016,2021,12,21,2,30,7,6,0,0
velov-5016,2021,12,21,3,0,7,6,0,0
velov-5016,2021,12,21,3,30,5,8,2,0
velov-5016,2021,12,21,4,0,5,8,0,0
velov-5016,2021,12,21,4,30,5,8,0,0
velov-5016,2021,12,21,5,0,5,8,0,0
velov-5016,2021,12,21,5,30,5,8,0,0
velov-5016,2021,12,21,6,0,10,3,0,0
velov-5016,2021,12,21,6,30,10,3,0,0
velov-5016,2021,12,21,7,0,10,3,0,0
velov-5016,2021,12,21,7,30,11,2,0,1
velov-5016,2021,12,21,8,0,11,2,0,0
velov-5016,2021,12,21,8,30,11,2,0,0
velov-5016,2021,12,21,9,0,11,2,0,0
velov-5016,2021,12,21,9,30,8,5,3,0
velov-5016,2021,12,21,10,0,7,6,2,0
velov-5016,2021,12,21,10,30,6,7,1,0
velov-5016,2021,12,21,11,0,5,8,1,0
velov-5016,2021,12,21,11,30,5,8,0,0
velov-5016,2021,12,21,12,0,5,8,0,0
velov-5016,2021,12,21,12,30,5,8,0,0
velov-5016,2021,12,21,13,0,4,9,1,0
velov-5016,2021,12,21,13,30,3,10,1,0
velov-5016,2021,12,21,14,0,10,3,1,9
velov-5016,2021,12,21,14,30,10,3,0,0
velov-5016,2021,12,21,15,0,10,3,0,0
velov-5016,2021,12,21,15,30,10,3,0,0
velov-5016,2021,12,21,16,0,9,4,1,0
velov-5016,2021,12,21,16,30,9,4,0,0
velov-5016,2021,12,21,17,0,9,4,0,0
velov-5016,2021,12,21,17,30,9,4,0,0
velov-5016,2021,12,21,18,0,8,5,1,0
velov-5016,2021,12,21,18,30,7,6,1,0
velov-5016,2021,12,21,19,0,7,6,0,0
velov-5016,2021,12,21,19,30,7,6,0,0
velov-5016,2021,12,21,20,0,7,6,0,0
velov-5016,2021,12,21,20,30,6,7,1,0
velov-5016,2021,12,21,21,0,6,7,0,0
velov-5016,2021,12,21,21,30,6,7,0,0
velov-5016,2021,12,21,22,0,6,7,0,0
velov-5016,2021,12,21,22,30,6,7,0,0
velov-5016,2021,12,21,23,0,6,7,0,0
velov-5016,2021,12,21,23,30,6,7,0,0
velov-5016,2021,12,22,0,0,6,7,0,0
velov-5016,2021,12,22,0,0,6,7,0,0
velov-5016,2021,12,22,0,30,6,7,0,0
velov-5016,2021,12,22,1,0,6,7,0,0
velov-5016,2021,12,22,1,30,6,7,0,0
velov-5016,2021,12,22,2,0,6,7,0,0
velov-5016,2021,12,22,2,30,6,7,0,0
velov-5016,2021,12,22,3,0,6,7,0,0
velov-5016,2021,12,22,3,30,6,7,0,0
velov-5016,2021,12,22,4,0,6,7,0,0
velov-5016,2021,12,22,4,30,6,7,0,0
velov-5016,2021,12,22,5,0,6,7,0,0
velov-5016,2021,12,22,5,30,6,7,0,0
velov-5016,2021,12,22,6,0,6,7,0,0
velov-5016,2021,12,22,6,30,6,7,0,0
velov-5016,2021,12,22,7,0,5,8,1,0
velov-5016,2021,12,22,7,30,5,8,0,0
velov-5016,2021,12,22,8,0,4,9,2,1
velov-5016,2021,12,22,8,30,4,9,0,0
velov-5016,2021,12,22,9,0,4,9,0,0
velov-5016,2021,12,22,9,30,3,10,1,0
velov-5016,2021,12,22,10,0,3,10,0,0
velov-5016,2021,12,22,10,30,3,10,0,0
velov-5016,2021,12,22,11,0,2,11,1,0
velov-5016,2021,12,22,11,30,2,11,0,0
velov-5016,2021,12,22,12,0,11,2,0,9
velov-5016,2021,12,22,12,30,9,4,2,0
velov-5016,2021,12,22,13,0,8,5,1,0
velov-5016,2021,12,22,13,30,8,5,0,0
velov-5016,2021,12,22,14,0,8,5,0,0
velov-5016,2021,12,22,14,30,8,5,2,2
velov-5016,2021,12,22,15,0,6,7,2,0
velov-5016,2021,12,22,15,30,7,6,0,1
velov-5016,2021,12,22,16,0,6,7,1,0
velov-5016,2021,12,22,16,30,6,7,0,0
velov-5016,2021,12,22,17,0,5,8,1,0
velov-5016,2021,12,22,17,30,5,8,0,0
velov-5016,2021,12,22,18,0,3,10,2,0
velov-5016,2021,12,22,18,30,12,1,0,9
velov-5016,2021,12,22,19,0,9,4,3,0
velov-5016,2021,12,22,19,30,9,4,0,0
velov-5016,2021,12,22,20,0,9,4,0,0
velov-5016,2021,12,22,20,30,9,4,0,0
velov-5016,2021,12,22,21,0,9,4,0,0
velov-5016,2021,12,22,21,30,9,4,0,0
velov-5016,2021,12,22,22,0,9,4,0,0
velov-5016,2021,12,22,22,30,9,4,0,0
velov-5016,2021,12,22,23,0,9,4,0,0
velov-5016,2021,12,22,23,30,9,4,0,0
velov-5016,2021,12,23,0,0,9,4,0,0
velov-5016,2021,12,23,0,0,9,4,0,0
velov-5016,2021,12,23,0,30,9,4,0,0
velov-5016,2021,12,23,1,0,9,4,0,0
velov-5016,2021,12,23,1,30,10,3,0,0
velov-5016,2021,12,23,2,0,10,3,0,0
velov-5016,2021,12,23,2,30,10,3,0,0
velov-5016,2021,12,23,3,0,10,3,0,0
velov-5016,2021,12,23,3,30,10,3,0,0
velov-5016,2021,12,23,4,0,10,3,0,0
velov-5016,2021,12,23,4,30,10,3,0,0
velov-5016,2021,12,23,5,0,10,3,0,0
velov-5016,2021,12,23,5,30,10,3,0,0
velov-5016,2021,12,23,6,0,10,3,0,0
velov-5016,2021,12,23,6,30,10,3,0,0
velov-5016,2021,12,23,7,0,9,4,1,0
velov-5016,2021,12,23,7,30,9,4,0,0
velov-5016,2021,12,23,8,0,7,6,2,0
velov-5016,2021,12,23,8,30,7,6,0,0
velov-5016,2021,12,23,9,0,7,6,0,0
velov-5016,2021,12,23,9,30,7,6,0,0
velov-5016,2021,12,23,10,0,10,3,1,4
velov-5016,2021,12,23,10,30,8,5,1,0
velov-5016,2021,12,23,11,0,9,4,0,0
velov-5016,2021,12,23,11,30,9,4,0,0
velov-5016,2021,12,23,12,0,9,4,0,0
velov-5016,2021,12,23,12,30,9,4,0,0
velov-5016,2021,12,23,13,0,9,4,0,0
velov-5016,2021,12,23,13,30,8,5,1,0
velov-5016,2021,12,23,14,0,8,5,0,0
velov-5016,2021,12,23,14,30,8,5,0,0
velov-5016,2021,12,23,15,0,9,4,0,1
velov-5016,2021,12,23,15,30,8,5,1,0
velov-5016,2021,12,23,16,0,8,5,1,1
velov-5016,2021,12,23,16,30,7,6,0,0
velov-5016,2021,12,23,17,0,7,6,0,0
velov-5016,2021,12,23,17,30,5,8,2,0
velov-5016,2021,12,23,18,0,12,1,0,7
velov-5016,2021,12,23,18,30,13,0,0,1
velov-5016,2021,12,23,19,0,13,0,0,0
velov-5016,2021,12,23,19,30,13,0,0,0
velov-5016,2021,12,23,20,0,13,0,0,0
velov-5016,2021,12,23,20,30,13,0,0,0
velov-5016,2021,12,23,21,0,13,0,0,0
velov-5016,2021,12,23,21,30,13,0,0,0
velov-5016,2021,12,23,22,0,13,0,0,0
velov-5016,2021,12,23,22,30,13,0,0,0
velov-5016,2021,12,23,23,0,13,0,0,0
velov-5016,2021,12,23,23,30,13,0,0,0
velov-5016,2021,12,24,0,0,13,0,0,0
velov-5016,2021,12,24,0,0,13,0,0,0
velov-5016,2021,12,24,0,30,13,0,0,0
velov-5016,2021,12,24,1,0,13,0,0,0
velov-5016,2021,12,24,1,30,13,0,0,0
velov-5016,2021,12,24,2,0,13,0,0,0
velov-5016,2021,12,24,2,30,13,0,0,0
velov-5016,2021,12,24,3,0,13,0,0,0
velov-5016,2021,12,24,3,30,13,0,0,0
velov-5016,2021,12,24,4,0,13,0,0,0
velov-5016,2021,12,24,4,30,13,0,0,0
velov-5016,2021,12,24,5,0,13,0,0,0
velov-5016,2021,12,24,5,30,13,0,0,0
velov-5016,2021,12,24,6,0,13,0,0,0
velov-5016,2021,12,24,6,30,13,0,0,0
velov-5016,2021,12,24,7,0,13,0,0,0
velov-5016,2021,12,24,7,30,13,0,0,0
velov-5016,2021,12,24,8,0,13,0,0,0
velov-5016,2021,12,24,8,30,12,1,1,0
velov-5016,2021,12,24,9,0,12,1,0,0
velov-5016,2021,12,24,9,30,12,1,0,0
velov-5016,2021,12,24,10,0,12,1,0,0
velov-5016,2021,12,24,10,30,12,1,0,0
velov-5016,2021,12,24,11,0,12,1,0,0
velov-5016,2021,12,24,11,30,12,1,0,0
velov-5016,2021,12,24,12,0,12,1,0,0
velov-5016,2021,12,24,12,30,12,1,0,0
velov-5016,2021,12,24,13,0,12,1,0,0
velov-5016,2021,12,24,13,30,12,1,0,0
velov-5016,2021,12,24,14,0,12,1,0,0
velov-5016,2021,12,24,14,30,12,1,0,0
velov-5016,2021,12,24,15,0,12,1,0,0
velov-5016,2021,12,24,15,30,11,2,1,0
velov-5016,2021,12,24,16,0,11,2,0,0
velov-5016,2021,12,24,16,30,11,2,0,0
velov-5016,2021,12,24,17,0,11,2,0,0
velov-5016,2021,12,24,17,30,11,2,0,0
velov-5016,2021,12,24,18,0,11,2,0,0
velov-5016,2021,12,24,18,30,11,2,0,0
velov-5016,2021,12,24,19,0,11,2,0,0
velov-5016,2021,12,24,19,30,11,2,0,0
velov-5016,2021,12,24,20,0,11,2,0,0
velov-5016,2021,12,24,20,30,11,2,0,0
velov-5016,2021,12,24,21,0,11,2,0,0
velov-5016,2021,12,24,21,30,11,2,0,0
velov-5016,2021,12,24,22,0,11,2,0,0
velov-5016,2021,12,24,22,30,11,2,0,0
velov-5016,2021,12,24,23,0,11,2,0,0
velov-5016,2021,12,24,23,30,11,2,0,0
velov-5016,2021,12,25,0,0,11,2,0,0
velov-5016,2021,12,25,0,0,11,2,0,0
velov-5016,2021,12,25,0,30,11,2,0,0
velov-5016,2021,12,25,1,0,11,2,0,0
velov-5016,2021,12,25,1,30,11,2,0,0
velov-5016,2021,12,25,2,0,11,2,0,0
velov-5016,2021,12,25,2,30,11,2,0,0
velov-5016,2021,12,25,3,0,11,2,0,0
velov-5016,2021,12,25,3,30,11,2,0,0
velov-5016,2021,12,25,4,0,11,2,0,0
velov-5016,2021,12,25,4,30,11,2,0,0
velov-5016,2021,12,25,5,0,11,2,0,0
velov-5016,2021,12,25,5,30,11,2,0,0
velov-5016,2021,12,25,6,0,11,2,0,0
velov-5016,2021,12,25,6,30,11,2,0,0
velov-5016,2021,12,25,7,0,11,2,0,0
velov-5016,2021,12,25,7,30,11,2,0,0
velov-5016,2021,12,25,8,0,11,2,0,0
velov-5016,2021,12,25,8,30,11,2,0,0
velov-5016,2021,12,25,9,0,11,2,0,0
velov-5016,2021,12,25,9,30,11,2,0,0
velov-5016,2021,12,25,10,0,11,2,0,0
velov-5016,2021,12,25,10,30,11,2,0,0
velov-5016,2021,12,25,11,0,11,2,0,0
velov-5016,2021,12,25,11,30,11,2,0,0
velov-5016,2021,12,25,12,0,11,2,0,0
velov-5016,2021,12,25,12,30,11,2,0,0
velov-5016,2021,12,25,13,0,11,2,0,0
velov-5016,2021,12,25,13,30,11,2,0,0
velov-5016,2021,12,25,14,0,11,2,0,0
velov-5016,2021,12,25,14,30,11,2,0,0
velov-5016,2021,12,25,15,0,11,2,0,0
velov-5016,2021,12,25,15,30,11,2,0,0
velov-5016,2021,12,25,16,0,10,3,1,0
velov-5016,2021,12,25,16,30,10,3,0,0
velov-5016,2021,12,25,17,0,10,3,0,0
velov-5016,2021,12,25,17,30,10,3,0,0
velov-5016,2021,12,25,18,0,10,3,0,0
velov-5016,2021,12,25,18,30,10,3,0,0
velov-5016,2021,12,25,19,0,10,3,0,0
velov-5016,2021,12,25,19,30,10,3,0,0
velov-5016,2021,12,25,20,0,10,3,0,0
velov-5016,2021,12,25,20,30,10,3,0,0
velov-5016,2021,12,25,21,0,10,3,0,0
velov-5016,2021,12,25,21,30,10,3,0,0
velov-5016,2021,12,25,22,0,10,3,0,0
velov-5016,2021,12,25,22,30,8,5,2,0
velov-5016,2021,12,25,23,0,8,5,0,0
velov-5016,2021,12,25,23,30,8,5,0,0
velov-5016,2021,12,26,0,0,8,5,0,0
velov-5016,2021,12,26,0,0,8,5,0,0
velov-5016,2021,12,26,0,30,8,5,0,0
velov-5016,2021,12,26,1,0,8,5,0,0
velov-5016,2021,12,26,1,30,8,5,0,0
velov-5016,2021,12,26,2,0,8,5,0,0
velov-5016,2021,12,26,2,30,8,5,0,0
velov-5016,2021,12,26,3,0,8,5,0,0
velov-5016,2021,12,26,3,30,8,5,0,0
velov-5016,2021,12,26,4,0,8,5,0,0
velov-5016,2021,12,26,4,30,8,5,0,0
velov-5016,2021,12,26,5,0,8,5,0,0
velov-5016,2021,12,26,5,30,8,5,0,0
velov-5016,2021,12,26,6,0,8,5,0,0
velov-5016,2021,12,26,6,30,8,5,0,0
velov-5016,2021,12,26,7,0,8,5,0,0
velov-5016,2021,12,26,7,30,8,5,0,0
velov-5016,2021,12,26,8,0,8,5,0,0
velov-5016,2021,12,26,8,30,8,5,0,0
velov-5016,2021,12,26,9,0,8,5,0,0
velov-5016,2021,12,26,9,30,8,5,0,0
velov-5016,2021,12,26,10,0,8,5,0,0
velov-5016,2021,12,26,10,30,8,5,0,0
velov-5016,2021,12,26,11,0,8,5,0,0
velov-5016,2021,12,26,11,30,8,5,0,0
velov-5016,2021,12,26,12,0,8,5,0,0
velov-5016,2021,12,26,12,30,8,5,0,0
velov-5016,2021,12,26,13,0,8,5,0,0
velov-5016,2021,12,26,13,30,8,5,0,0
velov-5016,2021,12,26,14,0,8,5,0,0
velov-5016,2021,12,26,14,30,8,5,0,0
velov-5016,2021,12,26,15,0,8,5,0,0
velov-5016,2021,12,26,15,30,7,6,1,0
velov-5016,2021,12,26,16,0,7,6,0,0
velov-5016,2021,12,26,16,30,7,6,0,0
velov-5016,2021,12,26,17,0,7,6,0,0
velov-5016,2021,12,26,17,30,7,6,0,0
velov-5016,2021,12,26,18,0,7,6,0,0
velov-5016,2021,12,26,18,30,7,6,0,0
velov-5016,2021,12,26,19,0,7,6,0,0
velov-5016,2021,12,26,19,30,7,6,0,0
velov-5016,2021,12,26,20,0,7,6,0,0
velov-5016,2021,12,26,20,30,7,6,0,0
velov-5016,2021,12,26,21,0,7,6,0,0
velov-5016,2021,12,26,21,30,7,6,0,0
velov-5016,2021,12,26,22,0,7,6,0,0
velov-5016,2021,12,26,22,30,7,6,0,0
velov-5016,2021,12,26,23,0,7,6,0,0
velov-5016,2021,12,26,23,30,7,6,0,0
velov-5016,2021,12,27,0,0,7,6,0,0
velov-5016,2021,12,27,0,0,7,6,0,0
velov-5016,2021,12,27,0,30,7,6,0,0
velov-5016,2021,12,27,1,0,7,6,0,0
velov-5016,2021,12,27,1,30,7,6,0,0
velov-5016,2021,12,27,2,0,7,6,0,0
velov-5016,2021,12,27,2,30,7,6,0,0
velov-5016,2021,12,27,3,0,7,6,0,0
velov-5016,2021,12,27,3,30,7,6,0,0
velov-5016,2021,12,27,4,0,7,6,0,0
velov-5016,2021,12,27,4,30,7,6,0,0
velov-5016,2021,12,27,5,0,7,6,0,0
velov-5016,2021,12,27,5,30,7,6,0,0
velov-5016,2021,12,27,6,0,7,6,0,0
velov-5016,2021,12,27,6,30,7,6,0,0
velov-5016,2021,12,27,7,0,11,2,0,4
velov-5016,2021,12,27,7,30,10,3,1,0
velov-5016,2021,12,27,8,0,11,2,0,1
velov-5016,2021,12,27,8,30,11,2,0,0
velov-5016,2021,12,27,9,0,11,2,0,0
velov-5016,2021,12,27,9,30,11,2,0,0
velov-5016,2021,12,27,10,0,11,2,0,0
velov-5016,2021,12,27,10,30,11,2,0,0
velov-5016,2021,12,27,11,0,11,2,0,0
velov-5016,2021,12,27,11,30,11,2,0,0
velov-5016,2021,12,27,12,0,10,3,1,0
velov-5016,2021,12,27,12,30,10,3,0,0
velov-5016,2021,12,27,13,0,10,3,0,0
velov-5016,2021,12,27,13,30,10,3,0,0
velov-5016,2021,12,27,14,0,10,3,0,0
velov-5016,2021,12,27,14,30,9,4,0,0
velov-5016,2021,12,27,15,0,9,4,0,0
velov-5016,2021,12,27,15,30,9,4,0,0
velov-5016,2021,12,27,16,0,9,4,0,0
velov-5016,2021,12,27,16,30,9,4,0,0
velov-5016,2021,12,27,17,0,9,4,0,0
velov-5016,2021,12,27,17,30,9,4,0,0
velov-5016,2021,12,27,18,0,8,5,0,0
velov-5016,2021,12,27,18,30,8,5,0,0
velov-5016,2021,12,27,19,0,8,5,0,0
velov-5016,2021,12,27,19,30,8,5,0,0
velov-5016,2021,12,27,20,0,8,5,0,0
velov-5016,2021,12,27,20,30,8,5,0,0
velov-5016,2021,12,27,21,0,8,5,0,0
velov-5016,2021,12,27,21,30,8,5,0,0
velov-5016,2021,12,27,22,0,8,5,0,0
velov-5016,2021,12,27,22,30,8,5,0,0
velov-5016,2021,12,27,23,0,8,5,0,0
velov-5016,2021,12,27,23,30,8,5,0,0
velov-5016,2021,12,28,0,0,8,5,0,0
velov-5016,2021,12,28,0,0,8,5,0,0
velov-5016,2021,12,28,0,30,8,5,0,0
velov-5016,2021,12,28,1,0,8,5,0,0
velov-5016,2021,12,28,1,30,8,5,0,0
velov-5016,2021,12,28,2,0,8,5,0,0
velov-5016,2021,12,28,2,30,8,5,0,0
velov-5016,2021,12,28,3,0,8,5,0,0
velov-5016,2021,12,28,3,30,8,5,0,0
velov-5016,2021,12,28,4,0,8,5,0,0
velov-5016,2021,12,28,4,30,8,5,0,0
velov-5016,2021,12,28,5,0,8,5,0,0
velov-5016,2021,12,28,5,30,8,5,0,0
velov-5016,2021,12,28,6,0,11,2,0,3
velov-5016,2021,12,28,6,30,11,2,0,0
velov-5016,2021,12,28,7,0,11,2,0,0
velov-5016,2021,12,28,7,30,12,1,0,1
velov-5016,2021,12,28,8,0,11,2,1,0
velov-5016,2021,12,28,8,30,11,2,0,0
